,BINARY+,Basic-featuretime,CG-coeff-variation,CG-entropy,CG-featuretime,CG-max,CG-mean,CG-min,DIAMETER-coeff-variation,DIAMETER-entropy,DIAMETER-featuretime,DIAMETER-max,DIAMETER-mean,DIAMETER-min,HORNY-VAR-coeff-variation,HORNY-VAR-entropy,HORNY-VAR-max,HORNY-VAR-mean,HORNY-VAR-min,KLB-featuretime,LPSLack-coeff-variation,LPSLack-max,LPSLack-mean,LPSLack-min,LP_OBJ,POSNEG-RATIO-CLAUSE-coeff-variation,POSNEG-RATIO-CLAUSE-entropy,POSNEG-RATIO-CLAUSE-max,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-CLAUSE-min,POSNEG-RATIO-VAR-entropy,POSNEG-RATIO-VAR-max,POSNEG-RATIO-VAR-mean,POSNEG-RATIO-VAR-min,POSNEG-RATIO-VAR-stdev,Pre-featuretime,SP-bias-coeff-variation,SP-bias-max,SP-bias-mean,SP-bias-min,SP-bias-q10,SP-bias-q25,SP-bias-q50,SP-bias-q75,SP-bias-q90,SP-unconstraint-coeff-variation,SP-unconstraint-max,SP-unconstraint-mean,SP-unconstraint-min,SP-unconstraint-q10,SP-unconstraint-q25,SP-unconstraint-q50,SP-unconstraint-q75,SP-unconstraint-q90,TRINARY+,UNARY,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-entropy,VCG-CLAUSE-max,VCG-CLAUSE-mean,VCG-CLAUSE-min,VCG-VAR-coeff-variation,VCG-VAR-entropy,VCG-VAR-max,VCG-VAR-mean,VCG-VAR-min,VG-coeff-variation,VG-max,VG-mean,VG-min,cl-featuretime,cl-num-coeff-variation,cl-num-max,cl-num-mean,cl-num-min,cl-num-q10,cl-num-q25,cl-num-q50,cl-num-q75,cl-num-q90,cl-size-coeff-variation,cl-size-max,cl-size-mean,cl-size-min,cl-size-q10,cl-size-q25,cl-size-q50,cl-size-q75,cl-size-q90,cluster-coeff-coeff-variation,cluster-coeff-entropy,cluster-coeff-max,cluster-coeff-mean,cluster-coeff-min,cnfname,gsat_BestAvgImprovement_CoeffVariance,gsat_BestAvgImprovement_Mean,gsat_BestSolution_CoeffVariance,gsat_BestSolution_Mean,gsat_FirstLocalMinRatio_CoeffVariance,gsat_FirstLocalMinRatio_Mean,gsat_FirstLocalMinStep_CoeffVariance,gsat_FirstLocalMinStep_Mean,gsat_FirstLocalMinStep_Median,gsat_FirstLocalMinStep_Q.10,gsat_FirstLocalMinStep_Q.90,horn-clauses-fraction,lobjois-featuretime,lobjois-log-num-nodes-over-vars,lobjois-mean-depth-over-vars,lpIntRatio,lpTIME,ls-gsat-featuretime,ls-saps-featuretime,nclauses,nclausesOrig,nvars,nvarsOrig,reducedClauses,reducedVars,saps_BestAvgImprovement_CoeffVariance,saps_BestAvgImprovement_Mean,saps_BestSolution_CoeffVariance,saps_BestSolution_Mean,saps_FirstLocalMinRatio_CoeffVariance,saps_FirstLocalMinRatio_Mean,saps_FirstLocalMinStep_CoeffVariance,saps_FirstLocalMinStep_Mean,saps_FirstLocalMinStep_Median,saps_FirstLocalMinStep_Q.10,saps_FirstLocalMinStep_Q.90,sp-featuretime,unit-featuretime,vars-clauses-ratio,vars-reduced-depth-1,vars-reduced-depth-16,vars-reduced-depth-256,vars-reduced-depth-4,vars-reduced-depth-64
0,0.019918323999999998,1.34,-0.0,-512.0,20.46,0.0,-1.0,-1.0,0.0,-0.0,2.46,5.0,5.0,5.0,2.491271496,1.760426148,4.3361999999999996e-05,5.127e-06,1.6e-07,48.82,0.0,0.0,0.0,0.0,-512.0,1.031574688,0.768664217,1.0,0.177429146,0.0,1.2383063970000001,1.0,0.047098284000000004,0.0,0.098065599,35.9,0.537614145,1.0,0.695091063,0.0,0.012579169,0.42704420299999996,0.9291518740000001,1.0,1.0,1.7517173659999998,0.710712915,0.064583802,-0.0,0.0,0.0,3.2593000000000005e-05,0.073424346,0.333333333,0.519970047,0.0,0.15565948,0.7784910709999999,4.7991e-05,2.076e-05,1.1998e-05,1.526083139,1.880097066,8.656399999999999e-05,2.076e-05,1.6e-07,1.543518278,5.9923e-05,1.524e-05,1.6e-07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-1.0,-1.0,sc18-all/ex045_7_features_preprocessed.txt,0.0,103.628,0.0,602160.0,0.0,1.9704,0.0,0.0,0.0,0.0,0.0,0.289231839,2.2,0.074077377,0.029491937000000003,0.0,60.3,8.78,8.88,12499395.0,13444841.0,166697.0,425696.0,0.075639341,1.553711225,0.0,104.035,0.0,608093.0,0.0,1.99457,0.0,0.0,0.0,0.0,0.0,30.24,1.8,0.013336405,0.0005339030000000001,0.017480818000000002,0.065394098,0.002159607,0.065394098
0,0.20827951600000003,-0.0,-0.0,-512.0,20.02,0.0,-1.0,-1.0,0.086963161,0.703609082,2.02,7.0,5.686946249,5.0,1.5504141740000001,2.2359915630000002,0.004338467,0.000216445,3.3118000000000004e-05,0.06,0.0,0.0,0.0,0.0,-512.0,0.874231262,1.559847318,1.0,0.38402663299999995,0.0,2.222168251,0.666666667,0.183417485,0.0,0.165522471,2.6,0.676916518,0.983407283,0.284873431,0.0,0.10940660599999999,0.145868434,0.244884447,0.344294603,0.557235346,1.023933553,0.263044982,0.094498363,0.0,0.000708625,0.004337309,0.025574378999999998,0.19145198800000002,0.230637858,0.6938565990000001,0.0,0.960160344,1.313696454,0.033799534,0.000685765,0.0003885,1.714936055,2.517587529,0.01900977,0.000685765,0.000264945,1.631619986,0.020069548,0.0008313610000000001,0.000198708,2.0,0.214287376,1634.0,1187.5555555560002,804.0,804.0,1030.0,1156.0,1416.0,1634.0,0.39880863,80.167961165,43.216449386,21.069230769,21.069230769,27.219944081999998,44.167910448,51.252141983,80.167961165,-0.0,-0.0,0.0,-1.0,-1.0,sc18-all/Nb49T6_features_preprocessed.txt,0.212127,0.827185,0.0540295,286.79,0.00617648,0.93375,0.0176047,1461.11,1461.0,1430.0,1496.0,0.39397251200000005,2.0,0.37044543399999996,0.105818531,0.0,66.26,2.34,2.18,30195.0,358802.0,5148.0,81548.0,10.882828283,14.840714840999999,0.312266,0.878527,0.259208,169.241,0.0142436,0.904256,0.0165052,1463.94,1462.0,1434.0,1491.0,0.64,0.52,0.170491803,0.0,0.049339549,0.224747475,0.000777001,0.114413364
0,0.20827951600000003,-0.0,-0.0,-512.0,20.02,0.0,-1.0,-1.0,0.086963161,0.703609082,2.02,7.0,5.686946249,5.0,1.5504141740000001,2.2359915630000002,0.004338467,0.000216445,3.3118000000000004e-05,0.06,0.0,0.0,0.0,0.0,-512.0,0.874231262,1.559847318,1.0,0.38402663299999995,0.0,2.222168251,0.666666667,0.183417485,0.0,0.165522471,2.6,0.676916518,0.983407283,0.284873431,0.0,0.10940660599999999,0.145868434,0.244884447,0.344294603,0.557235346,1.023933553,0.263044982,0.094498363,0.0,0.000708625,0.004337309,0.025574378999999998,0.19145198800000002,0.230637858,0.6938565990000001,0.0,0.960160344,1.313696454,0.033799534,0.000685765,0.0003885,1.714936055,2.517587529,0.01900977,0.000685765,0.000264945,1.631619986,0.020069548,0.0008313610000000001,0.000198708,2.0,0.214287376,1634.0,1187.5555555560002,804.0,804.0,1030.0,1156.0,1416.0,1634.0,0.39880863,80.167961165,43.216449386,21.069230769,21.069230769,27.219944081999998,44.167910448,51.252141983,80.167961165,-0.0,-0.0,0.0,-1.0,-1.0,sc18-all/Nb49T6_features_preprocessed.txt,0.212127,0.827185,0.0540295,286.79,0.00617648,0.93375,0.0176047,1461.11,1461.0,1430.0,1496.0,0.39397251200000005,2.0,0.37044543399999996,0.105818531,0.0,66.26,2.34,2.18,30195.0,358802.0,5148.0,81548.0,10.882828283,14.840714840999999,0.312266,0.878527,0.259208,169.241,0.0142436,0.904256,0.0165052,1463.94,1462.0,1434.0,1491.0,0.64,0.52,0.170491803,0.0,0.049339549,0.224747475,0.000777001,0.114413364
0,0.05148559,-0.0,0.511517849,3.49763332,3.72,0.011739785,0.000367552,7.8042e-05,0.111794617,0.7253126,2.02,10.0,8.646962233,7.0,0.495575087,1.914002771,0.000278722,0.000108265,3.3447e-05,0.42,0.0,0.0,0.0,0.0,-512.0,0.393267551,0.9710336079999999,1.0,0.406997493,0.0,0.533483816,0.666666667,0.039483467,0.0,0.13860139,0.46,2.398617067,0.724255512,0.05321571,0.0,1.2e-08,2.0600000000000002e-07,0.000101082,0.006772075,0.278209334,1.212460967,0.367859599,0.042414202000000005,1.727e-05,0.001274398,0.022586127999999997,0.027725924,0.044177205,0.064500952,0.588672724,0.0,1.4394230959999998,0.857469191,0.032167395,0.000213915,0.000124922,0.479394776,2.020598993,0.000579742,0.000213915,8.919100000000001e-05,3.662070438,0.005763978,0.000273217,4.4596000000000005e-05,1.98,0.545009093,892.0,165.80952381,19.0,119.0,140.0,157.0,179.0,206.0,0.385049746,22.75,6.419519175,4.452054795,4.821428571,5.193333333,5.955128205,6.858333332999999,7.59602649,0.269023704,3.1877375310000002,0.566666667,0.285024139,0.016016406,sc18-all/cms-scheel-md5-families-r24-c7-p1-5-6-12-16-18-19_features_preprocessed.txt,0.288524,0.258182,1.04058,1295.26,0.164445,0.835305,0.16475,3061.79,3144.0,3082.0,3181.0,0.5233402079999999,2.0,0.127472523,0.054716891,0.0,79.22,2.46,2.12,89695.0,131271.0,16010.0,39546.0,0.463526395,1.470081199,0.431484,0.602937,0.294677,698.0,0.0220346,0.82193,0.0110694,3146.33,3155.0,3091.0,3182.0,1.76,0.06,0.178493784,6.2461e-05,0.000999375,0.110056215,0.000249844,0.014740787
0,0.17749062,0.0,1.201511247,4.372377735,17.36,0.038520882,0.0013228170000000002,0.0001052,0.100453449,1.4262124409999999,2.02,13.0,10.759046052999999,8.0,1.43853627,2.21160298,0.002717677,0.000148934,3.5067e-05,0.18,0.0,0.0,0.0,0.0,-512.0,0.710294412,1.1565266090000001,1.0,0.310110402,0.0,1.6284867490000001,1.0,0.062255619000000005,0.0,0.10357254,0.24,0.90407187,1.0,0.318485091,0.0,0.001839857,0.046254549000000006,0.324381795,0.45344949799999995,0.83531701,1.040439104,0.290597487,0.04435696099999999,-0.0,0.005213767,0.020330887,0.027784167000000002,0.057767555,0.123387493,0.771644984,0.0,0.517002463,1.06222218,0.004684065,0.000302121,0.00019118599999999998,1.552009407,2.5142383280000002,0.006838026,0.000302121,0.000122734,1.212314948,0.003331346,0.000304335,7.0134e-05,1.98,0.190299236,944.0,658.083333333,516.0,534.0,561.0,616.0,791.0,794.0,0.28136922600000003,30.841216216,23.782861334,6.483679525,14.476694915,23.584437085999998,25.546511628,28.807304786,29.821744626999998,0.901661665,3.395891101,0.9053973009999999,0.1823959,0.001117113,sc18-all/dist5.c_features_preprocessed.txt,1.64306,0.165819,0.206051,568.706,0.0200547,0.835575,0.016679,1956.26,1952.0,1918.0,1993.0,0.552793071,2.0,0.450571389,0.07290042,0.0,69.46,2.52,2.14,57034.0,68124.0,10461.0,15256.0,0.19444541899999998,0.458369181,0.890453,0.584546,0.768776,390.579,0.0514323,0.815355,0.0157269,1949.63,1953.0,1904.0,1978.0,0.76,0.06,0.183416909,0.0,0.002867795,0.022942357000000003,0.00047796599999999997,0.022942357000000003
0,0.505640662,0.08,-0.0,-512.0,20.02,0.0,-1.0,-1.0,0.023301132000000002,0.154076104,2.06,8.0,7.964285714,7.0,2.19339164,1.115086,0.000417226,6.262999999999999e-06,0.0,55.66,0.0,0.0,0.0,0.0,-512.0,1.04773341,2.291847316,1.0,0.360392018,0.0,3.400981246,1.0,0.688168825,0.0,0.19807355699999998,411.38,0.193199118,1.0,0.815176673,0.0,0.628100059,0.7636114420000001,0.859659675,0.918617762,0.951704827,0.36695909299999996,1.0,0.3665157,-0.0,0.17225458800000001,0.27578576899999996,0.40962334100000003,0.487179487,0.5,0.6182151539999999,0.0,5.108408064,2.196281413,0.040288591,4.4943999999999995e-05,1.1194000000000002e-05,0.852261343,3.473677135,0.0012053189999999998,4.4943999999999995e-05,4.636e-06,2.0995073630000003,0.020636455,0.001804489,4.636e-06,2.0,0.250973399,250.0,196.66666666700002,131.0,131.0,131.0,209.0,250.0,250.0,0.05087448,30.183206106999997,28.299971414,26.688,26.688,26.688,28.028708134000002,30.183206106999997,30.183206106999997,-0.0,-0.0,0.0,-1.0,-1.0,sc18-all/course_flat_0.12_2018_3_1_features_preprocessed.txt,0.0,1.2974,0.0,15427.0,0.0,0.987633,0.0,33657.0,33657.0,33657.0,33657.0,0.529056305,2.0,0.114874876,0.033163158,0.0,60.84,2.54,2.54,431421.0,763635.0,178661.0,494293.0,0.770045964,1.766653047,0.0,3.21494,0.0,44054.0,0.0,3.35243,0.0,0.0,0.0,0.0,0.0,49.1,3.66,0.41412216799999996,0.0,0.0,0.0,0.0,0.0
0,0.696252465,0.0,0.852717175,3.5691849369999997,0.02,0.18540433899999997,0.037946073,0.00591716,0.0,-0.0,0.0,4.0,4.0,4.0,0.359755736,2.086164152,0.023668638999999998,0.011197565,0.001972387,0.0,1.125991626,0.5,0.22047244100000002,0.0,0.13905325400000002,0.32561978399999997,1.2816241959999999,1.0,0.850646641,0.0,2.994162537,0.538461538,0.18570201100000003,0.0,0.11931495,0.0,0.23260261899999998,0.899126931,0.6857349540000001,0.10758211300000001,0.507554167,0.629648157,0.727852814,0.7886976590000001,0.847243037,0.281410289,0.380895594,0.203441115,0.09063601800000001,0.124539422,0.162014599,0.200750075,0.242153664,0.27582134399999997,0.733727811,0.0,0.800531227,1.319202632,0.133858268,0.026852413,0.015748031000000003,0.210002909,2.402349091,0.041420118,0.026852413,0.013806706,0.32828250600000003,0.082840237,0.044013729,0.015779093,1.98,0.012976747,4653.0,4584.6,4498.0,4498.0,4553.0,4569.0,4650.0,4653.0,0.035517502,36.028817204,34.62380421,32.369207116,32.369207116,34.531124944,34.934235977,35.255635807,36.028817204,0.50906055,3.448878492,0.53030303,0.207947482,0.030011198,sc18-all/gto_p60c239_features_preprocessed.txt,0.26326,1.55267,0.0665114,2.0173,0.0159913,0.961011,0.130823,34.6557,35.0,29.0,41.0,0.704142012,1.68,0.9546665209999999,0.84701811,0.559055118,0.0,1.28,0.84,507.0,3627.0,127.0,1038.0,6.153846154,7.173228346,0.183217,1.92652,0.317283,2.7209,0.0175017,0.968633,0.129759,34.6622,35.0,29.0,40.0,0.0,0.02,0.250493097,0.0,0.0,0.44094488200000004,0.0,0.44094488200000004
0,0.189680577,0.28,-0.0,-512.0,20.12,0.0,-1.0,-1.0,0.048989795,0.410116318,2.02,8.0,7.142857143,7.0,1.26613762,2.8088281160000004,4.9534e-05,9.936e-06,0.0,114.92,0.0,0.0,0.0,0.0,-512.0,0.65069081,0.9411954290000001,1.0,0.401081475,0.0,2.467574909,1.0,0.365560366,0.0,0.321115959,10.3,0.624402355,1.0,0.438272884,0.0,0.058670142,0.232349499,0.412534885,0.626391334,0.849396278,0.581956358,1.0,0.27423798,6.322000000000001e-06,0.062247040999999996,0.149265872,0.26964135899999997,0.401140714,0.470775861,0.934706735,0.0,1.468392648,0.854376299,0.000160738,1.4373e-05,7.476e-06,1.543272706,2.7492810889999997,7.4694e-05,1.4373e-05,3.93e-07,1.684685582,0.000317647,2.2721999999999997e-05,3.93e-07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-1.0,-1.0,sc18-all/TimetableCNFEncoding_20_UNKNOWN_features_preprocessed.txt,0.0,4.83233,0.0,17096.0,0.0,1.05017,0.0,0.0,0.0,0.0,0.0,0.9441280209999999,2.0,0.057347654000000005,0.021142505,0.0,60.18,3.48,3.48,2543708.0,2649518.0,267516.0,378430.0,0.041596756,0.41460697700000004,0.0,28.4575,0.0,208938.0,0.0,2.42096,0.0,0.0,0.0,0.0,0.0,13.6,1.28,0.10516773199999999,0.0,0.0,0.003386713,0.0,0.0
0,0.143507128,0.02,-0.0,-512.0,20.02,0.0,-1.0,-1.0,0.0,-0.0,2.02,4.0,4.0,4.0,1.800774246,2.651695439,0.00311599,0.000197491,0.0,0.36,0.0,0.0,0.0,0.0,-512.0,0.56150918,0.5172947729999999,1.0,0.365895099,0.0,2.230501156,1.0,0.12445586800000001,0.0,0.170966278,0.46,0.503289228,1.0,0.461076885,8.7262e-05,0.09468706199999999,0.26141999899999996,0.531114022,0.60320114,0.746786642,1.5700508080000002,0.12694481400000002,0.008864319,-0.0,8e-09,2.1e-08,0.006399488,0.01113163,0.015243976999999999,0.9977327109999999,0.0,0.24703694,0.431162592,0.00135511,0.00020560900000000002,0.000142643,1.737252755,2.840073363,0.0031221179999999997,0.00020560900000000002,3.064e-06,2.383607207,0.004889991,0.000253774,1.8383e-05,2.0,0.354718067,4709.0,3476.0,2243.0,2243.0,2243.0,4709.0,4709.0,4709.0,0.070556018,58.93714164399999,55.052832971,51.168524298,51.168524298,51.168524298,58.93714164399999,58.93714164399999,58.93714164399999,-0.0,-0.0,0.0,-1.0,-1.0,sc18-all/6-4-7_features_preprocessed.txt,1.91199,1.86889,0.975549,541.5,0.0264078,0.97723,0.404256,3731.75,4239.5,0.0,4288.0,0.970675376,2.0,0.234326808,0.040018878,0.0,61.58,2.34,2.22,326381.0,336893.0,14021.0,18368.0,0.032207757000000004,0.31003494800000003,0.139669,3.75417,0.13541,469.667,0.00217929,0.969799,0.00641213,4229.5,4222.0,4196.0,4257.0,2.52,4.86,0.042958996,0.0,0.005349119,0.046786962,0.001069824,0.013693745
0,0.524333235,0.12,-0.0,-512.0,20.04,0.0,-1.0,-1.0,0.029851884,0.607693424,2.02,16.0,15.296296296,15.0,1.5239611240000002,2.243120521,0.00027812299999999997,8.459e-06,0.0,48.6,0.0,0.0,0.0,0.0,-512.0,0.924392971,1.67942282,1.0,0.448435705,0.0,3.288446954,1.0,0.288941571,0.0,0.252855607,28.22,0.36584303799999995,1.0,0.68046621,0.0,0.26592434800000003,0.545838877,0.744021796,0.8734908370000001,0.951002903,0.6185074770000001,0.5,0.256041075,-0.0,0.016258743,0.12494018,0.273196258,0.37915579899999996,0.48295884899999997,0.736602148,0.0,3.105207595,1.449595894,0.009401204,2.0365e-05,1.1479000000000001e-05,1.430991839,2.798794118,0.000706103,2.0365e-05,6.35e-06,2.713455128,0.003568612,0.000143459,6.35e-06,2.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,0.0,10.208,10.208,10.208,10.208,10.208,10.208,10.208,10.208,-0.0,-0.0,0.0,-1.0,-1.0,sc18-all/course0.2_2018_3_5_features_preprocessed.txt,0.0,2.50561,0.0,29337.0,0.0,1.28263,0.0,0.0,0.0,0.0,0.0,0.639010136,2.02,0.167417238,0.056544971,0.0,61.12,2.46,2.54,787421.0,1193217.0,174233.0,657654.0,0.515348206,2.7745662419999997,0.0,5.98458,0.0,91710.0,0.0,3.18732,0.0,0.0,0.0,0.0,0.0,8.24,6.88,0.221270451,0.0,0.0,0.0,0.0,0.0
0,0.167791222,-0.0,1.3023919940000002,4.014976957,17.82,0.033785317999999995,0.001146869,9.7317e-05,0.076796812,1.108116756,2.02,12.0,9.680497925,8.0,1.378286357,2.0926981280000003,0.00214098,0.000140749,3.2439e-05,0.2,0.0,0.0,0.0,0.0,-512.0,0.6652251579999999,1.090745164,1.0,0.309830255,0.0,1.4869895380000002,1.0,0.056591644,0.0,0.093840916,0.2,0.9606458309999999,1.0,0.290914998,0.0,0.00047206900000000004,0.045459772999999995,0.295764586,0.395020114,0.7875913170000001,1.11052086,0.290588158,0.039465461,-0.0,0.005214023,0.018196762,0.026810313,0.039546557,0.110976407,0.790232588,0.0,0.49826565799999994,1.0091073990000001,0.004351687,0.000278201,0.00017762,1.5045798380000002,2.327635494,0.006325624,0.000278201,0.00011353700000000001,1.258435193,0.002676225,0.000266732,6.4878e-05,1.98,0.23527125100000001,964.0,691.125,471.0,471.0,567.0,707.0,852.0,964.0,0.27085864600000004,68.35928143699999,50.852450273,20.803941909000002,20.803941909000002,51.160798121999996,56.416135881,61.509700176,68.35928143699999,0.956991206,3.179577014,0.9053973009999999,0.168639697,0.001110811,sc18-all/assoc_mult_err_3.c_features_preprocessed.txt,0.183825,0.117997,0.0593587,674.156,0.00776916,0.838116,0.0164666,2073.62,2077.5,2025.0,2117.0,0.56027184,2.0,0.373587276,0.074764569,0.0,70.36,2.56,2.12,61654.0,71247.0,11260.0,15499.0,0.155594122,0.37646536399999997,1.23681,0.647703,1.1488,502.0,0.207986,0.848513,0.277086,1924.8,2053.0,2002.0,2087.0,0.82,0.0,0.18263210800000002,0.003108348,0.003108348,0.003108348,0.003108348,0.003108348
0,0.027874017999999997,1.84,-0.0,-512.0,20.54,0.0,-1.0,-1.0,0.0,-0.0,2.38,5.0,5.0,5.0,2.9288651619999997,1.6850492240000001,3.794e-05,3.083e-06,1.33e-07,144.9,0.0,0.0,0.0,0.0,-512.0,1.025029655,0.7967455459999999,1.0,0.18111912,0.0,1.190955101,1.0,0.04818479,0.0,0.111921263,48.12,0.423980244,1.0,0.788966869,0.0,0.08638724099999999,0.647717485,0.999152558,1.0,1.0,1.986995784,0.832650197,0.052652042,-0.0,0.0,0.0,1.0900000000000001e-07,0.037496363,0.229911755,0.527103454,0.0,0.163476137,0.8039888279999999,4.7207e-05,1.1622e-05,6.744e-06,2.035655302,1.713510851,7.5746e-05,1.1622e-05,1.33e-07,2.0344345269999997,5.346e-05,8.669e-06,1.33e-07,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-1.0,-1.0,sc18-all/ex177_13_features_preprocessed.txt,0.0,100.841,0.0,202356.0,0.0,1.15756,0.0,0.0,0.0,0.0,0.0,0.309247012,2.0,0.047064702,0.011036329,0.0,60.16,10.22,10.46,15076621.0,16509162.0,296566.0,745504.0,0.09501737800000001,1.513787825,0.0,111.371,0.0,1102220.0,0.0,3.80442,0.0,0.0,0.0,0.0,0.0,36.96,0.26,0.019670588,0.000306846,0.005988549,0.005988549,0.00124087,0.005988549
0,0.17280943399999998,0.06,-0.0,-512.0,20.02,0.0,-1.0,-1.0,0.042036079000000004,1.2893673079999999,2.02,23.0,21.512345679000003,20.0,1.916539397,2.063080385,0.000804365,2.2080999999999997e-05,2.5290000000000003e-06,8.66,0.0,0.0,0.0,0.0,-512.0,0.6730229870000001,1.076264685,1.0,0.317066363,0.0,1.465281,1.0,0.057099082999999995,0.0,0.09509170199999999,1.5,0.9669377640000001,1.0,0.297412112,0.0,0.00033010900000000003,0.049557192,0.23610061699999998,0.43836479899999997,0.788042895,1.11219292,0.345796636,0.039260595,-0.0,0.00516195,0.019403654,0.025498126,0.041545185,0.107488242,0.803034327,0.0,0.628917709,0.975945464,0.001505035,4.2565e-05,2.7364e-05,1.876392611,2.302123173,0.0021879729999999997,4.2565e-05,1.7706e-05,1.551443935,0.001264725,5.1246000000000004e-05,1.0118e-05,2.02,0.26710879600000004,642.0,436.0,288.0,288.0,393.0,401.0,456.0,642.0,0.32503301,27.503740648,17.062453478,11.467105262999999,11.467105262999999,13.704861111,15.585669782,17.050890585,27.503740648,-0.0,-0.0,0.0,-1.0,-1.0,sc18-all/quadratic_loose_error.c_features_preprocessed.txt,0.972833,1.07382,0.378601,7656.33,0.0666829,0.895041,0.00501135,13280.0,13257.0,13228.0,13257.0,0.567512262,2.0,0.260504684,0.069964628,0.0,60.98,2.24,2.2,395343.0,431755.0,73088.0,92741.0,0.092102301,0.268895031,0.0,2.83923,0.0,12107.0,0.0,0.987979,0.0,13385.0,13385.0,13385.0,13385.0,2.76,0.76,0.184872377,1.3682e-05,1.3682e-05,0.122072023,1.3682e-05,0.001587128
0,0.198759305,-0.0,0.300946955,2.965196365,0.52,0.002512407,0.000692282,0.000217122,0.080676774,0.996572265,2.02,11.0,9.504681648,6.0,0.5496786060000001,1.626204468,0.002419355,0.000300138,0.000124069,0.06,0.0,0.0,0.0,0.0,-512.0,0.60028022,1.2062798959999999,1.0,0.38395885,0.0,1.350952916,0.39130434799999997,0.051712586,0.0,0.080145338,0.08,0.731107946,0.788481612,0.280142817,0.00014356299999999998,0.051353151,0.090337094,0.208014615,0.45842709,0.53897278,0.513923135,0.056817343,0.028153774,0.0,0.016000725,0.019122373999999998,0.024678033999999998,0.044447102999999995,0.047466014,0.6266129029999999,0.0,0.232501231,1.0612235079999999,0.0008052830000000001,0.000511514,0.000322113,0.318894091,2.015503432,0.0026674940000000003,0.000511514,0.000217122,0.75105535,0.002543424,0.000239057,0.000124069,1.98,0.343544526,1070.0,615.291666667,315.0,352.0,412.0,631.0,742.0,881.0,0.168518273,21.851203501,16.261739383,11.436170212999999,12.496261682,14.941362916,16.236421725,18.191860465,20.18699187,0.405673819,3.195568858,0.551282051,0.309706805,0.026799157,sc18-all/Cake_8_16_features_preprocessed.txt,0.230249,0.173022,0.0680721,379.511,0.00988616,0.808662,0.0193591,1229.41,1229.5,1198.0,1260.0,0.6266129029999999,2.0,0.5801002820000001,0.158564244,0.0,65.82,2.64,2.2,32240.0,47100.0,6209.0,9219.0,0.460918114,0.48478015799999996,1.32749,0.49996,1.78774,230.298,0.535009,0.831139,0.15036,1202.04,1224.0,1197.0,1263.0,0.28,0.06,0.19258684899999998,0.0,0.000161057,0.104203575,0.0,0.000644226
0,0.059964307,0.0,-0.0,-512.0,20.02,0.0,-1.0,-1.0,0.0,-0.0,0.38,3.0,3.0,3.0,1.009952096,4.4900579039999995,0.022427127,0.0044917970000000005,0.00023795400000000002,0.0,10.22252415,0.5,0.004739335999999999,0.0,-0.01451517,0.427527421,0.818538552,1.0,0.788816181,0.0,3.162860106,1.0,0.45843235,0.0,0.394289722,0.12,0.321403502,1.0,0.736397948,0.143519771,0.38392824,0.5049079360000001,0.824522325,0.91214626,0.965493096,0.677348988,0.65128,0.19684292399999997,0.01177097,0.038626071,0.10634379199999999,0.155833106,0.332656988,0.390135402,0.059964307,0.0,0.7786764490000001,0.906444255,0.26540284399999997,0.007142649,0.003159558,0.9799925009999999,4.765360908,0.0297442,0.007142649,0.00023795400000000002,0.222471367,0.035098156,0.018302692,0.00023795400000000002,2.0,1.667993852,3030.0,301.45,39.0,62.0,107.0,156.0,283.0,557.0,1.3772386209999998,118.72361809,15.294636658,3.23030303,7.8888888889999995,8.340425532000001,9.234042553,12.114155251,20.076923077,-0.0,-0.0,0.0,-1.0,-1.0,sc18-all/a_rphp085_04_features_preprocessed.txt,0.294848,3.33806,0.244252,1.0726,0.000887865,0.997522,0.0504891,201.823,202.0,189.0,215.0,0.7408090420000001,2.0,0.442537396,0.118725662,0.9905213270000001,1.84,2.24,2.22,16810.0,16983.0,633.0,722.0,0.010291493,0.140600316,0.16288,4.65159,0.0403785,1.00164,0.0008370669999999999,0.997457,0.0514231,201.96,202.0,189.0,215.0,0.58,0.0,0.037656157,0.006319115,0.101105845,0.655608215,0.025276461,0.477093207
