cnfname_x,dataset,cnf_basename,train_test_x,neighbours_conn,center_conn,close_nodes_ratio,spath_length_avg,ind_dif_avg,spath_ind_dif,ind_spath_ratio,sel_nodes_ratio,cnfname_y,train_test_y,nvarsOrig,nclausesOrig,nvars,nclauses,reducedVars,reducedClauses,Pre-featuretime,vars-clauses-ratio,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-CLAUSE-coeff-variation,POSNEG-RATIO-CLAUSE-min,POSNEG-RATIO-CLAUSE-max,POSNEG-RATIO-CLAUSE-entropy,VCG-CLAUSE-mean,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-min,VCG-CLAUSE-max,VCG-CLAUSE-entropy,UNARY,BINARY+,TRINARY+,Basic-featuretime,VCG-VAR-mean,VCG-VAR-coeff-variation,VCG-VAR-min,VCG-VAR-max,VCG-VAR-entropy,POSNEG-RATIO-VAR-mean,POSNEG-RATIO-VAR-stdev,POSNEG-RATIO-VAR-min,POSNEG-RATIO-VAR-max,POSNEG-RATIO-VAR-entropy,HORNY-VAR-mean,HORNY-VAR-coeff-variation,HORNY-VAR-min,HORNY-VAR-max,HORNY-VAR-entropy,horn-clauses-fraction,VG-mean,VG-coeff-variation,VG-min,VG-max,KLB-featuretime,CG-mean,CG-coeff-variation,CG-min,CG-max,CG-entropy,cluster-coeff-mean,cluster-coeff-coeff-variation,cluster-coeff-min,cluster-coeff-max,cluster-coeff-entropy,CG-featuretime,DIAMETER-mean_preprocessed,DIAMETER-coeff-variation_preprocessed,DIAMETER-min_preprocessed,DIAMETER-max_preprocessed,DIAMETER-entropy_preprocessed,DIAMETER-featuretime_preprocessed,cl-num-mean,cl-num-coeff-variation,cl-num-min,cl-num-max,cl-num-q90,cl-num-q10,cl-num-q75,cl-num-q25,cl-num-q50,cl-size-mean,cl-size-coeff-variation,cl-size-min,cl-size-max,cl-size-q90,cl-size-q10,cl-size-q75,cl-size-q25,cl-size-q50,cl-featuretime,SP-bias-mean_preprocessed,SP-bias-coeff-variation_preprocessed,SP-bias-min_preprocessed,SP-bias-max_preprocessed,SP-bias-q90_preprocessed,SP-bias-q10_preprocessed,SP-bias-q75_preprocessed,SP-bias-q25_preprocessed,SP-bias-q50_preprocessed,SP-unconstraint-mean_preprocessed,SP-unconstraint-coeff-variation_preprocessed,SP-unconstraint-min_preprocessed,SP-unconstraint-max_preprocessed,SP-unconstraint-q90_preprocessed,SP-unconstraint-q10_preprocessed,SP-unconstraint-q75_preprocessed,SP-unconstraint-q25_preprocessed,SP-unconstraint-q50_preprocessed,sp-featuretime_preprocessed,vars-reduced-depth-1_preprocessed,vars-reduced-depth-4_preprocessed,vars-reduced-depth-16_preprocessed,vars-reduced-depth-64_preprocessed,vars-reduced-depth-256_preprocessed,unit-featuretime_preprocessed,LP_OBJ,LPSLack-mean,LPSLack-coeff-variation,LPSLack-min,LPSLack-max,lpIntRatio,lpTIME,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_FirstLocalMinStep_Mean,saps_FirstLocalMinStep_CoeffVariance,saps_FirstLocalMinStep_Median,saps_FirstLocalMinStep_Q.10,saps_FirstLocalMinStep_Q.90,saps_BestAvgImprovement_Mean,saps_BestAvgImprovement_CoeffVariance,saps_FirstLocalMinRatio_Mean,saps_FirstLocalMinRatio_CoeffVariance,ls-saps-featuretime,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_FirstLocalMinStep_Mean,gsat_FirstLocalMinStep_CoeffVariance,gsat_FirstLocalMinStep_Median,gsat_FirstLocalMinStep_Q.10,gsat_FirstLocalMinStep_Q.90,gsat_BestAvgImprovement_Mean,gsat_BestAvgImprovement_CoeffVariance,gsat_FirstLocalMinRatio_Mean,gsat_FirstLocalMinRatio_CoeffVariance,ls-gsat-featuretime,lobjois-mean-depth-over-vars_preprocessed,lobjois-log-num-nodes-over-vars_preprocessed,lobjois-featuretime_preprocessed,cnfname,orig_runtime,preprocessed_runtime,Unnamed: 0,DIAMETER-coeff-variation_orig,DIAMETER-entropy_orig,DIAMETER-featuretime_orig,DIAMETER-max_orig,DIAMETER-mean_orig,DIAMETER-min_orig,SP-bias-coeff-variation_orig,SP-bias-max_orig,SP-bias-mean_orig,SP-bias-min_orig,SP-bias-q10_orig,SP-bias-q25_orig,SP-bias-q50_orig,SP-bias-q75_orig,SP-bias-q90_orig,SP-unconstraint-coeff-variation_orig,SP-unconstraint-max_orig,SP-unconstraint-mean_orig,SP-unconstraint-min_orig,SP-unconstraint-q10_orig,SP-unconstraint-q25_orig,SP-unconstraint-q50_orig,SP-unconstraint-q75_orig,SP-unconstraint-q90_orig,lobjois-featuretime_orig,lobjois-log-num-nodes-over-vars_orig,lobjois-mean-depth-over-vars_orig,name,sp-featuretime_orig,unit-featuretime_orig,vars-reduced-depth-1_orig,vars-reduced-depth-16_orig,vars-reduced-depth-256_orig,vars-reduced-depth-4_orig,vars-reduced-depth-64_orig
sc14-app_train_preprocessed/rpoc_xits_15_SAT_preprocessed.cnf,sc14-app,rpoc_xits_15_SAT.cnf,train,0.096714492,0.192449721,0.771812081,2,747,745,373,0.5,sc14-app_train_preprocessed/rpoc_xits_15_SAT_preprocessedi_features_preprocessed.txt,train,2384,177941,1560,176751,0.528205128,0.006732635,1,0.008825976,0.479219827,0.620550263,0,1,0.965230397,0.002768573,1.344594623,0.001282051,0.028846154,0.393890271,0,0.01984713,0.938257775,0.02,0.002768573,1.115787667,3.96E-05,0.009623708,3.702358068,0.23602714,0.329687064,0,0.881081081,2.230115801,0.000884429,1.04715968,1.70E-05,0.003988662,5.465426541,0.464574458,0.001453065,0.997413169,3.39E-05,0.004452591,0.08,-1,0,-1,0,-512,-1,0,-1,0,0,42.64,4,0,4,4,0,2.02,645.3333333,0.168087116,492,726,726,492,726,492,718,59.98778741,0.027506294,57.68292683,61.45592287,61.45592287,57.68292683,61.45592287,57.68292683,60.82451254,1.54,0.476005469,0.751035756,2.42E-05,0.994565444,0.927442082,0.050612429,0.811804311,0.112652701,0.428910946,0.008173911,2.619222104,0,0.212081281,0.027549215,0,0.004307593,0,0.000173788,2.76,0.001923077,0.032692308,0.105769231,0.390384615,0.715384615,7.12,-512,0,0,0,0,0,60.26,107.385,2.1878,520.231,0.303266,554,532,584,23.563,0.775707,0.998604,0.0158741,2.12,308.143,2.47953,523.643,0.289656,566.5,528,576,21.0332,1.64967,1.00834,0.0413942,2.16,0.62034528,0.859320877,2.02,/home/v7q8/scratch/2014_SAT_Competition/sc14-app/rpoc_xits_15_SAT.cnf,1152.05,10.8205,582,0,0,2.01,4,4,4,0.746724469,0.994306946,0.477544129,0.000299621,0.03612162,0.125713112,0.444997167,0.823978476,0.927444759,2.689160981,0.210973871,0.00833163,0,0,0,0.000124676,0.002986847,0.034388079,2.02,0.854164361,0.631179363,./feature_computations/rpoc_xits_15_SAT_features_orig.csv,2.8,28.81,0,0,0.175979448,0,0
sc14-app_train_preprocessed/6s16_preprocessed.cnf,sc14-app,6s16.cnf,train,0.127539162,0.122993148,0.977005653,6,10377,10371,1729,0.5,sc14-app_train_preprocessed/6s16_preprocessedi_features_preprocessed.txt,train,31486,91888,11315,53649,1.782677861,0.712762586,0.72,0.210907939,0.452885767,0.829511215,0,1,1.706942917,0.000303923,1.51594222,0.000176757,0.044719399,1.55379223,0,0.324647244,0.716453242,0,0.000303923,1.715104119,5.59E-05,0.037726705,3.063952922,0.201035923,0.163283284,0,1,3.269567429,0.000117123,1.846744737,1.86E-05,0.015191336,2.499743566,0.497381125,0.000803761,2.453687255,5.59E-05,0.02823911,0.24,-1,0,-1,0,-512,-1,0,-1,0,0,20.06,8.72,0.100079928,7,11,1.236146374,2.02,476.6,0.719494476,35,1558,761,139,653,274,419,21.39645851,0.499611336,6.371428571,47.99603804,39.4796748,10.56818182,22.82560706,14.01456311,18.55299539,1.98,0.408688574,0.591036833,1.15E-06,1,0.726295461,0.070717416,0.607143768,0.192464557,0.417841852,0.080086306,0.793238828,0,0.314139601,0.15854269,0.003921104,0.124496699,0.027753069,0.07032784,2.16,0,0.00053027,0.014494034,0.014494034,0.014494034,0.06,-512,0,0,0,0,0,42.96,241.941,2.41246,2968.12,0.258049,3137,3097,3205,0.726607,0.838598,0.906843,0.162492,2.1,521.975,0.716822,3066.7,0.16277,3147.5,3069,3192,0.595902,0.789984,0.932373,0.111029,2.24,0.124091632,0.550375797,2,/home/v7q8/scratch/2014_SAT_Competition/sc14-app/6s16.cnf,2510.91,2410,54,0.084995,1.060598738,2.01,11,8.540268456,7,0.661109777,1,0.334038654,2.00E-08,0.055062536,0.151268447,0.304022825,0.501589816,0.651085504,0.883046905,0.379914283,0.075593633,0,0.003023893,0.025847451,0.058652364,0.114362515,0.149636246,2,0.528070086,0.122344493,./feature_computations/6s16_features_orig.csv,1.14,0.25,0,0.000285415,0.016744363,9.51E-05,0.016744363
sc14-app_train_preprocessed/006-80-4_preprocessed.cnf,sc14-app,006-80-4.cnf,train,0.126395691,0.113152123,0.999850835,4,4526,4522,1131,0.5,sc14-app_train_preprocessed/006-80-4_preprocessedi_features_preprocessed.txt,train,13408,478480,12700,286679,0.055748031,0.669044471,1.76,0.04430042,0.340249019,0.759466296,0,1,2.178602732,0.000448126,0.200756584,0.00015748,0.000787402,1.45709238,0,0.00115809,0.040372682,0.06,0.000448126,0.44187625,3.49E-05,0.000913914,4.742050894,0.067544572,0.046681597,0,0.357142857,2.771333228,6.02E-05,0.500792752,3.49E-06,0.000226734,3.451039744,0.154824734,6.79E-05,0.41801993,1.74E-05,0.000129064,0.44,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,9.318181818,0.049985126,9,10,0.62549136,2.06,150.4057971,0.419597015,18,412,195,94,171,118,143,7.377858088,0.237077289,5.636363636,16.26829268,9.584951456,6.02962963,7.710691824,6.446043165,6.818181818,2,0.141062886,0.669993427,9.20E-06,0.654510012,0.279639706,0.036427271,0.200706707,0.069917268,0.117652987,0.045977754,1.042920397,0.00017353,0.394659324,0.109800131,0.003265486,0.060566192,0.014905094,0.029674665,3.38,0,0,0,0,0.000472441,0.06,-512,0,0,0,0,0,63.64,956.556,0.438512,1860.67,0.375285,2077,0,2122,1.09422,0.642643,0.912022,0.192001,2.28,813,0.150228,2111.6,0.0118113,2120,2066,2132,0.279259,1.41561,0.856726,0.0168326,2.42,0.065332677,0.128084888,2.02,/home/v7q8/scratch/2014_SAT_Competition/sc14-app/006-80-4.cnf,148.437,157.652,372,0,0,2.03,10,10,10,0.801001973,0.83048589,0.160258068,7.80E-06,0.029611148,0.066787929,0.116923749,0.237415272,0.347437334,0.419607943,0.448415915,0.198681545,0.015001653,0.105376073,0.130752417,0.180962257,0.271138842,0.310922433,2.02,0.137588233,0.06792816,./feature_computations/006-80-4_features_orig.csv,3.06,0.03,0,0.000314936,0.002047083,7.87E-05,0.001102275
sc14-app_train_preprocessed/hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin_preprocessed.cnf,sc14-app,hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf,train,0.132062316,0.104251058,0.99666304,25,54850,54825,2194,0.5,sc14-app_train_preprocessed/hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin_preprocessedi_features_preprocessed.txt,train,163622,488120,28512,191987,4.73870651,1.542463813,3.44,0.148510055,0.442659849,0.796657015,0,1,1.830899393,0.000129601,0.466185179,7.01E-05,0.00154321,1.681739929,0,0.219572159,0.610093392,0.04,0.000129601,1.865895689,2.60E-05,0.003750254,3.56444402,0.213144696,0.170227869,0,1,3.584509448,4.47E-05,1.610472086,0,0.001213624,2.829213151,0.438389058,0.00011898,1.610996772,2.60E-05,0.002515795,1.4,-1,0,-1,0,-512,-1,0,-1,0,0,20.04,9.155963303,0.068077306,8,10,0.933834825,2.02,529.375,0.183565562,379,681,681,379,668,494,505,8.819168181,0.093538123,7.564643799,10.53157122,10.53157122,7.564643799,9.31316726,8.497757848,8.771255061,2,0.433695382,0.470956466,9.00E-09,1,0.694220976,0.136396044,0.592481193,0.283911672,0.452613951,0.05933111,0.986231752,0,0.453320338,0.13863402,0.000486796,0.100617137,0.012854634,0.038192486,2.64,3.51E-05,0.000210438,0.005155724,0.005155724,0.005155724,0.06,-512,0,0,0,0,0,63.04,6050,1.60254,5756,0.866203,8533,0,8533,3.25604,1.44947,1.97369,0.956853,2.16,1562.43,0.176742,8656.86,0.00728798,8656,8567,8723,0.546899,1.00442,0.931337,0.0125865,2.24,0.063566574,0.169675766,2,/home/v7q8/scratch/2014_SAT_Competition/sc14-app/hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf,5000,5000,282,0.089682053,1.091401048,2.02,10,8.909774436,8,0.402313509,1,0.442157018,7.10E-06,0.191580613,0.314308857,0.47798594,0.586663791,0.619921535,0.953790056,1,0.05229389,0,0.001513773,0.015955326,0.041221984,0.078612063,0.112043491,2,0.130849953,0.047144437,./feature_computations/hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin_features_orig.csv,2.77,0.01,0,0.002274318,0.002274318,0.002274318,0.002274318
sc14-app_train_preprocessed/6s167-opt_preprocessed.cnf,sc14-app,6s167-opt.cnf,train,0.132409609,0.136929811,0.970689655,6,1541,1535,256,0.5,sc14-app_train_preprocessed/6s167-opt_preprocessedi_features_preprocessed.txt,train,4640,13523,830,4047,4.590361446,2.341487522,0.04,0.20509019,0.466328576,0.80980281,0,1,1.400405798,0.003783258,0.525736964,0.002409639,0.043373494,1.120037666,0,0.246355325,0.686187299,0,0.003783258,0.653013061,0.001729676,0.028663207,2.307300781,0.071432696,0.086071706,0,0.666666667,1.831564877,0.001670135,0.779803512,0,0.011860638,2.203804912,0.490239684,0.002392372,1.049223346,0.001235483,0.020261922,0,0.007176975,0.820510405,0.001235483,0.061032864,3.928370923,0.280244748,0.574146258,0.02044241,1,3.614225117,0.2,5.841978287,0.099534512,4,7,0.876101911,0.14,1247.5625,0.620528363,509,3447,2300,573,1908,661,1054,33.88272762,0.145590752,26.79232112,45.28197065,41.98956522,27.91079812,37.27391304,30.99803536,32.14336918,2,0.310635289,0.763928667,0,0.912431445,0.741487573,0.051701687,0.454225035,0.085150801,0.290069061,0.055537302,1.069154473,0,0.356856119,0.105488247,0.013804633,0.061290329,0.026019668,0.033579429,0.04,0.004819277,0.008433735,0.140963855,0.393975904,0.393975904,0.02,-512,0,0,0,0,0,60.04,25.1798,0.334726,170.764,0.0523828,171,159,182,0.802868,0.220757,0.826992,0.0271789,2.38,35.5959,0.161808,170.673,0.0532094,171,159,182,0.419119,0.290022,0.844117,0.0226556,2.74,0.299390382,0.987314817,2,/home/v7q8/scratch/2014_SAT_Competition/sc14-app/6s167-opt.cnf,2605.67,2039.57,380,0.108408509,0.947115738,0.13,7,5.784409257,4,0.766983509,0.830957557,0.297947165,0,0.052201701,0.084315007,0.238034603,0.452567635,0.738265843,1.200317904,0.427444904,0.055352661,0,0.013791962,0.025759241,0.03253001,0.058504466,0.1029187,2,0.982554834,0.319837786,./feature_computations/6s167-opt_features_orig.csv,0.06,0.01,0,0.010948905,0.03892944,0,0.03892944
sc14-app_train_preprocessed/complete-400-0.1-7-9876543214007_preprocessed.cnf,sc14-app,complete-400-0.1-7-9876543214007.cnf,train,0.102097044,0.099540909,1,1,277,276,277,0.5,sc14-app_train_preprocessed/complete-400-0.1-7-9876543214007_preprocessedi_features_preprocessed.txt,train,800,47365,800,47365,0,0,0.32,0.016890109,0.380490582,1.18544644,0,1,2.087131975,0.017946796,1.282207144,0.0025,0.08125,1.641255026,0,0.681473662,0.681473662,0,0.017946796,0.92246996,0.00120342,0.046954502,5.271226561,0.443779597,0.363993853,0,0.851926978,3.250714871,0.001294627,0.623661271,0.000190014,0.003188008,4.570645599,0.517850734,0.009222686,0.017779999,0.008191703,0.009606249,0.14,-1,0,-1,0,-512,-1,0,-1,0,0,28.12,3,0,3,3,0,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98,0.868490843,0.115059357,0.639387972,0.989695798,0.979857123,0.743269395,0.971610139,0.775529079,0.87685113,0.259164542,0.284796804,0.087179568,0.5,0.346450476,0.162908946,0.292715978,0.21339571,0.258767436,2.28,0.09125,0.2075,0.43875,0.45625,0.45625,0.52,-512,0,0,0,0,0,103.72,15.6429,2.42619,356.714,0.292844,386,342,402,18.9588,0.22163,0.998963,0.0069234,2.06,25.8571,1.31945,351.643,0.300588,376,336,412,20.1058,0.153659,1.00017,0.00226376,2.06,0.527647929,0.990748901,2,/home/v7q8/scratch/2014_SAT_Competition/sc14-app/complete-400-0.1-7-9876543214007.cnf,0.084386,0.071694,184,0,0,2.01,3,3,3,0.119930866,0.990048011,0.864338037,0.611476119,0.739905197,0.765897986,0.882233971,0.971906337,0.98195851,0.292482993,0.5,0.260068001,0.090542106,0.156297204,0.210326281,0.262723551,0.297879535,0.347296936,2.01,0.85601975,0.541780822,./feature_computations/complete-400-0.1-7-9876543214007_features_orig.csv,2.37,0.27,0.1075,0.9875,0.9875,0.2975,0.9875
sc14-app_train_preprocessed/complete-400-0.1-16-98765432140016_preprocessed.cnf,sc14-app,complete-400-0.1-16-98765432140016.cnf,train,0.101901815,0.09946041,1,1,284,283,284,0.5,sc14-app_train_preprocessed/complete-400-0.1-16-98765432140016_preprocessedi_features_preprocessed.txt,train,800,47114,800,47114,0,0,0.34,0.016980091,0.38666766,1.165140674,0,1,2.127427214,0.017887491,1.275650193,0.0025,0.07625,1.623260348,0,0.680477141,0.680477141,0,0.017887491,0.924174111,0.001294732,0.053635862,5.298363968,0.442787396,0.364331245,0,0.846693387,3.227315993,0.001213705,0.660906458,0.000191026,0.003417243,4.461279836,0.485482022,0.009262586,0.017548899,0.008617396,0.009784777,0.14,-1,0,-1,0,-512,-1,0,-1,0,0,20.18,3,0,3,3,0,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98,0.879301048,0.177323822,0.275624871,0.999978823,0.999549095,0.64298284,0.99819614,0.758919584,0.974465295,0.000483451,1.566761536,0,0.00511178,0.001299235,5.80E-08,0.000588421,8.83E-06,0.000209683,4.06,0,0.14625,0.35625,0.48375,0.48375,0.56,-512,0,0,0,0,0,100.16,16,2.4283,357.786,0.29773,386,335,414,18.206,0.337389,0.99823,0.00750343,2.06,28.8462,1.15972,352.154,0.311911,376,331,409,19.2618,0.213927,1.0001,0.00399628,2.1,0.522181529,0.773381738,2,/home/v7q8/scratch/2014_SAT_Competition/sc14-app/complete-400-0.1-16-98765432140016.cnf,0.083193,0.070417,392,0,0,2.01,3,3,3,0.121795911,0.991088607,0.862593852,0.652815052,0.733208043,0.764838379,0.882183908,0.97265731,0.981946524,0.294617094,0.5,0.260415026,0.088274726,0.15636956,0.212190223,0.262714541,0.299067741,0.345219153,2,0.8160607,0.557770979,./feature_computations/complete-400-0.1-16-98765432140016_features_orig.csv,2.34,0.26,0.1,0.98625,0.98625,0.26125,0.98625
sc14-app_train_preprocessed/MD5-29-3_preprocessed.cnf,sc14-app,MD5-29-3.cnf,train,0.114393841,0.093396878,0.999301676,6,2848,2842,474,0.5,sc14-app_train_preprocessed/MD5-29-3_preprocessedi_features_preprocessed.txt,train,8591,65312,6501,63726,0.321489002,0.024887801,0.2,0.102014876,0.411930243,0.708790661,0,1,1.764505068,0.000636481,0.204516351,0.000307645,0.000922935,1.164887124,0,0.008379625,0.27290274,0.02,0.000636481,0.731049316,0.000125537,0.001694756,3.314427845,0.020055254,0.05448945,0,0.416666667,0.82834189,0.000184234,0.615228736,3.14E-05,0.000690456,3.130419809,0.314565483,0.000150158,0.45047498,6.28E-05,0.000298151,0.08,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,9.388625592,0.051917922,9,10,0.668129326,2.02,152.6625,0.257147817,34,253,199,103,175,138,158,5.264105669,0.123727127,4.203883495,7.598901099,6.1125,4.426229508,5.651851852,4.745762712,5.234375,2,0.0647125,1.96618188,0,0.731881494,0.252332195,1.47E-05,0.053595606,0.000300238,0.004703988,0.032580108,1.261154213,2.36E-05,0.219769611,0.111179409,0.000206588,0.041258731,0.001173806,0.021665807,0.94,0,0.000153822,0.001076757,0.001076757,0.00123058,0.06,-512,0,0,0,0,0,81.82,283.5,0.121427,1112.08,0.0183296,1112.5,1085,1134,0.599302,0.217979,0.81398,0.0134263,2.14,401.957,0.249917,1084.77,0.150639,1110,1071,1137,0.256814,1.63349,0.845984,0.0845141,2.34,0.057203628,0.177395033,2,/home/v7q8/scratch/2014_SAT_Competition/sc14-app/MD5-29-3.cnf,5000,5000,268,0.048611075,0.644640707,2.01,11,9.685758514,9,1.880587725,0.732028882,0.069199096,0,2.02E-05,0.000524845,0.006987271,0.060100544,0.285764876,1.331363249,0.180701619,0.027207651,2.52E-05,0.000174534,0.000967669,0.016983789,0.0403211,0.110454786,2,0.148655499,0.060513255,./feature_computations/MD5-29-3_features_orig.csv,1,0.02,0,0,0.007707445,0,0.000327976
sc14-app_train_preprocessed/MD5-30-1_preprocessed.cnf,sc14-app,MD5-30-1.cnf,train,0.114301192,0.093674562,0.998652594,6,2903,2897,483,0.5,sc14-app_train_preprocessed/MD5-30-1_preprocessedi_features_preprocessed.txt,train,8906,68106,6932,67630,0.284766301,0.007038297,0.18,0.102498891,0.408082212,0.716905084,0,1,1.763308016,0.000595831,0.204751581,0.000288517,0.000865551,1.168824345,0,0.009241461,0.273547242,0,0.000595831,0.740447723,0.000118291,0.001596924,3.307622941,0.020182182,0.05403859,0,0.416666667,0.86690857,0.00017192,0.606356683,2.96E-05,0.000621026,3.105444955,0.315747449,0.00014123,0.455373594,5.91E-05,0.000295727,0.1,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,9.654292343,0.0492629,9,10,0.64474894,2.02,168.5064935,0.273136632,32,255,213,118,200,151,173,5.619568293,0.126166164,4.348837209,7.455445545,6.597560976,4.680672269,6.242718447,5.109677419,5.564285714,1.98,0.065878116,1.942440939,0,0.731896523,0.259375971,1.66E-05,0.055798606,0.000329325,0.004899856,0.032375367,1.248014832,1.54E-05,0.205720401,0.11105423,0.000185858,0.041253998,0.001204905,0.022655653,0.9,0,0.000721293,0.001154068,0.001154068,0.001298327,0.08,-512,0,0,0,0,0,84,357.625,0.646468,1155.81,0.183318,1194,1170,1214,0.712281,0.763083,0.839573,0.153139,2.12,420.512,0.0465641,1196.76,0.0174974,1199,1171,1222,0.202295,0.228476,0.83848,0.00843814,2.3,0.053186213,0.142882406,2,/home/v7q8/scratch/2014_SAT_Competition/sc14-app/MD5-30-1.cnf,5000,5000,248,0.046164639,0.625989102,2.01,11,9.78369906,9,1.862010636,0.731716072,0.070399896,0,2.33E-05,0.0005197,0.006917501,0.062925031,0.313612265,1.30653275,0.177408852,0.027392459,1.64E-05,0.000116173,0.000934209,0.019297457,0.040181967,0.110376983,2,0.187538993,0.055765969,./feature_computations/MD5-30-1_features_orig.csv,1.05,0.03,0,0,0.019283747,0,0.000306091
sc14-app_train_preprocessed/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k40.debugged_preprocessed.cnf,sc14-app,IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k40.debugged.cnf,train,0.129371748,0.170492409,0.916062848,17,17467,17450,1027,0.5,sc14-app_train_preprocessed/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k40.debugged_preprocessedi_features_preprocessed.txt,train,52444,217642,16435,105662,2.190994828,1.059794439,0.78,0.155543147,0.449278124,0.933697109,0,1,1.774280297,0.000203849,0.593683162,0.000121692,0.000730149,1.524658184,0,0.547746588,0.695623781,0.02,0.000203849,0.954013721,6.62E-05,0.002205145,3.506642674,0.184313813,0.142957244,0,0.875,3.404868614,7.68E-05,0.958659901,0,0.001116769,2.793925852,0.529442941,0.000228874,0.773316744,3.79E-05,0.002025326,0.48,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,35.18292683,0.032557115,33,38,1.511798129,2.02,604.3846154,0.25033438,267,813,783,461,755,510,596,16.04230244,0.288337523,10.09306569,23.46092715,22.66174662,10.10402685,20.3470437,11.2480315,14.72195122,2,0.562450739,0.506294311,8.23E-06,0.993132218,0.882322986,0.104333648,0.812669088,0.305965562,0.637977255,0.033044019,1.139713961,0,0.239923205,0.081897039,0.001045215,0.048277051,0.005785598,0.0192195,1.82,0.013446912,0.029510192,0.099908731,0.171706723,0.171706723,0.12,-512,0,0,0,0,0,62.52,1291.7,2.22059,4770.4,0.351521,5296.5,0,5357,1.66351,1.24627,1.04549,0.379073,2.1,887.852,0.0309712,5312.96,0.0119752,5308,5225,5384,0.541802,0.208976,0.949213,0.00218918,2.3,0.102991485,0.317658327,2,/home/v7q8/scratch/2014_SAT_Competition/sc14-app/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k40.debugged.cnf,5000,5000,402,0.170266303,2.879257357,2.01,38,29.18067227,21,0.499060602,0.983191136,0.561952311,1.11E-05,0.112516032,0.308875439,0.620735538,0.814108939,0.881954752,1.155036734,0.246193809,0.032924975,0,0.000898446,0.005996725,0.018042364,0.046914424,0.081187246,2,0.368083061,0.110015745,./feature_computations/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k40.debugged_features_orig.csv,2.11,0.43,0,0.001699338,0.053165018,0.000242763,0.007040117
sc14-app_train_preprocessed/vmpc_33_preprocessed.cnf,sc14-app,vmpc_33.cnf,train,0.143895224,0.155541311,1,1,391,390,391,0.5,sc14-app_train_preprocessed/vmpc_33_preprocessedi_features_preprocessed.txt,train,1089,177375,1089,177375,0,0,0.34,0.006139535,0.500372691,0.771163057,0,1,1.048542367,0.002403741,0.29148767,0.001836547,0.03030303,0.673407034,0,0.393488372,0.999627907,0.02,0.002403741,0.003661477,0.002350951,0.002407329,0.618656934,0.527081924,0.001341064,0.522458629,0.534772182,0.2895798,0.001367867,0.240224669,0.000766737,0.001832276,4.394493548,0.594136716,0.001343022,0.080569244,0.000715997,0.00139253,0.04,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,3,0,3,3,0,2.02,1140,0.805235128,261,2981,2981,261,1576,533,851,42.57333896,0.172284359,30.52978056,51.19157088,51.19157088,30.52978056,50.79788484,37.3358349,44.82925193,1.98,0.691719197,0.001775342,0.687281475,0.698600661,0.691601715,0.69160158,0.691601628,0.691601599,0.691601612,0,0,0,0,0,0,0,0,0,0.88,0.071625344,0.227731864,0.867768595,0.867768595,0.867768595,0.52,-512,0,0,0,0,0,60.4,22.8966,0.162724,523.345,0.0318357,526,502,540,51.0296,0.107169,0.999659,0.000137404,2.1,528.368,5.87212,509.421,0.169256,525.5,500,537,53.1426,0.200497,1.0394,0.235203,2.1,0.767187022,0.914686051,2.04,/home/v7q8/scratch/2014_SAT_Competition/sc14-app/vmpc_33.cnf,2117.05,291.159,520,0,0,2.01,3,3,3,0.00177534,0.698600836,0.691719218,0.687281475,0.691601581,0.691601604,0.691601621,0.69160167,0.691601852,0,0,0,0,0,0,0,0,0,2,0.938909165,0.776000474,./feature_computations/vmpc_33_features_orig.csv,1,9.32,0.000918274,0.000918274,0.66758494,0.000918274,0.109274564
